client_time,user_id,balance_id,traffic_type,payer_type,failed,attempt,platform_name,first_attempt,FW,CW,CF,FF,reason_seg,partition_date,level_cohort,super_ball
2026-01-20 20:48:32,user-039-392-1,3922,paid,payer,1,5,uwp,0,0,0,0,1,far_fail,2026-02-09,392,False
2026-01-25 18:30:30,user-039-393-0,3931,organic,nonpayer,0,3,uwp,0,1,0,0,0,far_win,2026-02-09,393,True
2026-01-24 13:39:31,user-039-393-1,3932,incent,nonpayer,1,6,uwp,0,0,0,1,0,close_fail,2026-02-09,393,False
2026-01-29 11:21:29,user-039-394-0,3941,crosspromo,payer,1,4,ios,0,0,0,1,0,close_fail,2026-02-09,394,True
2026-01-28 06:30:30,user-039-394-1,3942,organic,nonpayer,0,7,ios,0,1,0,0,0,far_win,2026-02-09,394,False
2026-02-02 04:12:28,user-039-395-0,3951,NULL,nonpayer,1,5,ios,0,0,0,0,1,far_fail,2026-02-09,395,True
2026-02-01 23:21:29,user-039-395-1,3952,crosspromo,payer,0,8,ios,0,1,0,0,0,far_win,2026-02-09,395,False
2026-02-06 21:03:27,user-039-396-0,3961,paid,nonpayer,0,6,android,0,1,0,0,0,far_win,2026-02-09,396,True
2026-02-05 16:12:28,user-039-396-1,3962,NULL,nonpayer,0,1,android,1,0,1,0,0,close_win,2026-02-09,396,False
2026-01-20 14:54:26,user-039-397-0,3971,incent,payer,0,7,uwp,0,1,0,0,0,far_win,2026-02-09,397,True
2026-02-09 09:03:27,user-039-397-1,3972,paid,nonpayer,1,2,android,0,0,0,1,0,close_fail,2026-02-09,397,False
2026-01-24 07:45:25,user-039-398-0,3981,organic,payer,0,8,uwp,0,0,1,0,0,close_win,2026-02-09,398,True
2026-01-23 02:54:26,user-039-398-1,3982,incent,payer,1,3,uwp,0,0,0,0,1,far_fail,2026-02-09,398,False
2026-01-28 00:36:24,user-039-399-0,3991,crosspromo,nonpayer,0,1,ios,1,1,0,0,0,far_win,2026-02-09,399,True
2026-01-27 19:45:25,user-039-399-1,3992,organic,payer,1,4,ios,0,0,0,0,1,far_fail,2026-02-09,399,False
2026-02-01 17:27:23,user-039-400-0,4001,NULL,payer,1,2,ios,0,0,0,0,1,far_fail,2026-02-09,400,True
2026-01-31 12:36:24,user-039-400-1,4002,crosspromo,nonpayer,0,5,ios,0,0,1,0,0,close_win,2026-02-09,400,False
2026-02-05 10:18:22,user-039-401-0,4011,paid,payer,1,3,android,0,0,0,1,0,close_fail,2026-02-09,401,True
2026-02-04 05:27:23,user-039-401-1,4012,NULL,payer,0,6,android,0,1,0,0,0,far_win,2026-02-09,401,False
2026-02-09 03:09:21,user-039-402-0,4021,incent,nonpayer,0,4,android,0,0,1,0,0,close_win,2026-02-09,402,True
2026-02-08 22:18:22,user-039-402-1,4022,paid,payer,0,7,android,0,1,0,0,0,far_win,2026-02-09,402,False
2026-01-23 20:00:20,user-039-403-0,4031,organic,nonpayer,0,5,uwp,0,1,0,0,0,far_win,2026-02-09,403,True
2026-01-22 15:09:21,user-039-403-1,4032,incent,nonpayer,1,8,uwp,0,0,0,0,1,far_fail,2026-02-09,403,False
2026-01-27 13:51:19,user-039-404-0,4041,crosspromo,payer,0,6,ios,0,1,0,0,0,far_win,2026-02-09,404,True
2026-01-26 08:00:20,user-039-404-1,4042,organic,nonpayer,1,1,uwp,1,0,0,1,0,close_fail,2026-02-09,404,False
2026-01-31 06:42:18,user-039-405-0,4051,NULL,nonpayer,0,7,ios,0,0,1,0,0,close_win,2026-02-09,405,True
2026-01-30 01:51:19,user-039-405-1,4052,crosspromo,payer,0,2,ios,0,1,0,0,0,far_win,2026-02-09,405,False
2026-02-04 23:33:17,user-039-406-0,4061,paid,nonpayer,1,8,android,0,0,0,0,1,far_fail,2026-02-09,406,True
2026-02-03 18:42:18,user-039-406-1,4062,NULL,nonpayer,0,3,android,0,1,0,0,0,far_win,2026-02-09,406,False
2026-02-08 16:24:16,user-039-407-0,4071,incent,payer,1,1,android,1,0,0,0,0,unknown,2026-02-09,407,True
2026-02-07 11:33:17,user-039-407-1,4072,paid,nonpayer,0,4,android,0,1,0,0,0,far_win,2026-02-09,407,False
2026-01-22 09:15:15,user-039-408-0,4081,organic,payer,0,2,uwp,0,1,0,0,0,far_win,2026-02-09,408,True
2026-01-21 04:24:16,user-039-408-1,4082,incent,payer,0,5,uwp,0,0,1,0,0,close_win,2026-02-09,408,False
2026-01-26 02:06:14,user-039-409-0,4091,crosspromo,nonpayer,0,3,uwp,0,0,1,0,0,close_win,2026-02-09,409,True
2026-01-25 21:15:15,user-039-409-1,4092,organic,payer,1,6,uwp,0,0,0,0,1,far_fail,2026-02-09,409,False
2026-01-30 19:57:13,user-039-410-0,4101,NULL,payer,0,4,ios,0,1,0,0,0,far_win,2026-02-09,410,True
2026-01-29 14:06:14,user-039-410-1,4102,crosspromo,nonpayer,1,7,ios,0,0,0,0,1,far_fail,2026-02-09,410,False
2026-02-03 12:48:12,user-039-411-0,4111,paid,payer,0,5,android,0,1,0,0,0,far_win,2026-02-09,411,True
2026-02-02 07:57:13,user-039-411-1,4112,NULL,payer,0,8,ios,0,0,1,0,0,close_win,2026-02-09,411,False
2026-02-07 05:39:11,user-039-412-0,4121,incent,nonpayer,1,6,android,0,0,0,0,0,unknown,2026-02-09,412,True
2026-02-06 00:48:12,user-039-412-1,4122,paid,payer,0,1,android,1,0,0,0,0,unknown,2026-02-09,412,False
2026-01-21 22:30:10,user-039-413-0,4131,organic,nonpayer,1,7,uwp,0,0,0,1,0,close_fail,2026-02-09,413,True
2026-01-20 17:39:11,user-039-413-1,4132,incent,nonpayer,0,2,uwp,0,1,0,0,0,far_win,2026-02-09,413,False
2026-01-25 15:21:09,user-039-414-0,4141,crosspromo,payer,0,8,uwp,0,1,0,0,0,far_win,2026-02-09,414,True
2026-01-24 10:30:10,user-039-414-1,4142,organic,nonpayer,0,3,uwp,0,1,0,0,0,far_win,2026-02-09,414,False
2026-01-29 08:12:08,user-039-415-0,4151,NULL,nonpayer,0,1,ios,1,1,0,0,0,far_win,2026-02-09,415,True
2026-01-28 03:21:09,user-039-415-1,4152,crosspromo,payer,1,4,ios,0,0,0,1,0,close_fail,2026-02-09,415,False
2026-02-02 01:03:07,user-039-416-0,4161,paid,nonpayer,0,2,ios,0,0,1,0,0,close_win,2026-02-09,416,True
2026-02-01 20:12:08,user-039-416-1,4162,NULL,nonpayer,1,5,ios,0,0,0,0,1,far_fail,2026-02-09,416,False
2026-02-06 18:54:06,user-039-417-0,4171,incent,payer,0,3,android,0,1,0,0,0,far_win,2026-02-09,417,True
2026-02-05 13:03:07,user-039-417-1,4172,paid,nonpayer,0,6,android,0,1,0,0,0,far_win,2026-02-09,417,False
2026-01-20 11:45:05,user-039-418-0,4181,organic,payer,1,4,uwp,0,0,0,0,1,far_fail,2026-02-09,418,True
2026-02-09 06:54:06,user-039-418-1,4182,incent,payer,0,7,android,0,1,0,0,0,far_win,2026-02-09,418,False
2026-01-24 04:36:04,user-039-419-0,4191,crosspromo,nonpayer,1,5,uwp,0,0,0,0,1,far_fail,2026-02-09,419,True
2026-01-23 23:45:05,user-039-419-1,4192,organic,payer,0,8,uwp,0,0,1,0,0,close_win,2026-02-09,419,False
2026-01-28 21:27:03,user-039-420-0,4201,NULL,payer,0,6,ios,0,0,1,0,0,close_win,2026-02-09,420,True
2026-01-27 16:36:04,user-039-420-1,4202,crosspromo,nonpayer,0,1,ios,1,1,0,0,0,far_win,2026-02-09,420,False
2026-02-01 14:18:02,user-039-421-0,4211,paid,payer,0,7,ios,0,1,0,0,0,far_win,2026-02-09,421,True
2026-01-31 09:27:03,user-039-421-1,4212,NULL,payer,1,2,ios,0,0,0,0,1,far_fail,2026-02-09,421,False
2026-02-05 07:09:01,user-039-422-0,4221,incent,nonpayer,0,8,android,0,1,0,0,0,far_win,2026-02-09,422,True
2026-02-04 02:18:02,user-039-422-1,4222,paid,payer,1,3,android,0,0,0,1,0,close_fail,2026-02-09,422,False
2026-02-09 00:00:00,user-039-423-0,4231,organic,nonpayer,1,1,android,1,0,0,0,1,far_fail,2026-02-09,423,True
2026-02-08 19:09:01,user-039-423-1,4232,incent,nonpayer,0,4,android,0,0,1,0,0,close_win,2026-02-09,423,False
2026-01-23 17:51:59,user-039-424-0,4241,crosspromo,payer,1,2,uwp,0,0,0,1,0,close_fail,2026-02-09,424,True
2026-01-22 12:00:00,user-039-424-1,4242,organic,nonpayer,0,5,uwp,0,1,0,0,0,far_win,2026-02-09,424,False
2026-01-27 10:42:58,user-039-425-0,4251,NULL,nonpayer,1,3,ios,0,0,0,0,1,far_fail,2026-02-09,425,True
2026-01-26 05:51:59,user-039-425-1,4252,crosspromo,payer,0,6,uwp,0,1,0,0,0,far_win,2026-02-09,425,False
2026-01-31 03:33:57,user-039-426-0,4261,paid,nonpayer,0,4,ios,0,1,0,0,0,far_win,2026-02-09,426,True
2026-01-30 22:42:58,user-039-426-1,4262,NULL,nonpayer,0,7,ios,0,0,1,0,0,close_win,2026-02-09,426,False
2026-02-04 20:24:56,user-039-427-0,4271,incent,payer,0,5,android,0,0,1,0,0,close_win,2026-02-09,427,True
2026-02-03 15:33:57,user-039-427-1,4272,paid,nonpayer,1,8,android,0,0,0,0,1,far_fail,2026-02-09,427,False
2026-02-08 13:15:55,user-039-428-0,4281,organic,payer,0,6,android,0,0,0,0,0,unknown,2026-02-09,428,True
2026-02-07 08:24:56,user-039-428-1,4282,incent,payer,1,1,android,1,0,0,0,0,unknown,2026-02-09,428,False
2026-01-22 06:06:54,user-039-429-0,4291,crosspromo,nonpayer,1,7,uwp,0,0,0,0,1,far_fail,2026-02-09,429,True
2026-01-21 01:15:55,user-039-429-1,4292,organic,payer,0,2,uwp,0,1,0,0,0,far_win,2026-02-09,429,False
2026-01-26 23:57:53,user-039-430-0,4301,NULL,payer,1,8,uwp,0,0,0,0,1,far_fail,2026-02-09,430,True
2026-01-25 18:06:54,user-039-430-1,4302,crosspromo,nonpayer,0,3,uwp,0,0,1,0,0,close_win,2026-02-09,430,False
2026-01-30 16:48:52,user-039-431-0,4311,paid,payer,1,1,ios,1,0,0,1,0,close_fail,2026-02-09,431,True
2026-01-29 11:57:53,user-039-431-1,4312,NULL,payer,0,4,ios,0,1,0,0,0,far_win,2026-02-09,431,False
2026-02-03 09:39:51,user-039-432-0,4321,incent,nonpayer,0,2,android,0,1,0,0,0,far_win,2026-02-09,432,True
2026-02-02 04:48:52,user-039-432-1,4322,paid,payer,0,5,ios,0,1,0,0,0,far_win,2026-02-09,432,False
2026-02-07 02:30:50,user-039-433-0,4331,organic,nonpayer,0,3,android,0,0,0,0,0,unknown,2026-02-09,433,True
2026-02-06 21:39:51,user-039-433-1,4332,incent,nonpayer,1,6,android,0,0,0,0,0,unknown,2026-02-09,433,False
2026-01-21 19:21:49,user-039-434-0,4341,crosspromo,payer,0,4,uwp,0,1,0,0,0,far_win,2026-02-09,434,True
2026-01-20 14:30:50,user-039-434-1,4342,organic,nonpayer,1,7,uwp,0,0,0,1,0,close_fail,2026-02-09,434,False
2026-01-25 12:12:48,user-039-435-0,4351,NULL,nonpayer,1,5,uwp,0,0,0,1,0,close_fail,2026-02-09,435,True
2026-01-24 07:21:49,user-039-435-1,4352,crosspromo,payer,0,8,uwp,0,1,0,0,0,far_win,2026-02-09,435,False
2026-01-29 05:03:47,user-039-436-0,4361,paid,nonpayer,1,6,ios,0,0,0,0,1,far_fail,2026-02-09,436,True
2026-01-28 00:12:48,user-039-436-1,4362,NULL,nonpayer,0,1,ios,1,1,0,0,0,far_win,2026-02-09,436,False
2026-02-02 22:54:46,user-039-437-0,4371,incent,payer,0,7,ios,0,1,0,0,0,far_win,2026-02-09,437,True
2026-02-01 17:03:47,user-039-437-1,4372,paid,nonpayer,0,2,ios,0,0,1,0,0,close_win,2026-02-09,437,False
2026-02-06 15:45:45,user-039-438-0,4381,organic,payer,0,8,android,0,0,1,0,0,close_win,2026-02-09,438,True
2026-02-05 10:54:46,user-039-438-1,4382,incent,payer,0,3,android,0,1,0,0,0,far_win,2026-02-09,438,False
2026-01-20 08:36:44,user-039-439-0,4391,crosspromo,nonpayer,0,1,uwp,1,0,1,0,0,close_win,2026-02-09,439,True
2026-02-09 03:45:45,user-039-439-1,4392,organic,payer,1,4,android,0,0,0,0,1,far_fail,2026-02-09,439,False
2026-01-24 01:27:43,user-039-440-0,4401,NULL,payer,0,2,uwp,0,1,0,0,0,far_win,2026-02-09,440,True
2026-01-23 20:36:44,user-039-440-1,4402,crosspromo,nonpayer,1,5,uwp,0,0,0,0,1,far_fail,2026-02-09,440,False
2026-01-28 18:18:42,user-039-441-0,4411,paid,payer,1,3,ios,0,0,0,0,1,far_fail,2026-02-09,441,True
2026-01-27 13:27:43,user-039-441-1,4412,NULL,payer,0,6,ios,0,0,1,0,0,close_win,2026-02-09,441,False
2026-02-01 11:09:41,user-039-442-0,4421,incent,nonpayer,1,4,ios,0,0,0,1,0,close_fail,2026-02-09,442,True
2026-01-31 06:18:42,user-039-442-1,4422,paid,payer,0,7,ios,0,1,0,0,0,far_win,2026-02-09,442,False
2026-02-05 04:00:40,user-039-443-0,4431,organic,nonpayer,0,5,android,0,1,0,0,0,far_win,2026-02-09,443,True
2026-02-04 23:09:41,user-039-443-1,4432,incent,nonpayer,0,8,android,0,1,0,0,0,far_win,2026-02-09,443,False
2026-02-09 21:51:39,user-039-444-0,4441,crosspromo,payer,0,6,android,0,1,0,0,0,far_win,2026-02-09,444,True
2026-02-08 16:00:40,user-039-444-1,4442,organic,nonpayer,1,1,android,1,0,0,0,1,far_fail,2026-02-09,444,False
2026-01-23 14:42:38,user-039-445-0,4451,NULL,nonpayer,0,7,uwp,0,1,0,0,0,far_win,2026-02-09,445,True
2026-01-22 09:51:39,user-039-445-1,4452,crosspromo,payer,1,2,uwp,0,0,0,1,0,close_fail,2026-02-09,445,False
2026-01-27 07:33:37,user-039-446-0,4461,paid,nonpayer,0,8,ios,0,0,1,0,0,close_win,2026-02-09,446,True
2026-01-26 02:42:38,user-039-446-1,4462,NULL,nonpayer,1,3,uwp,0,0,0,0,1,far_fail,2026-02-09,446,False
2026-01-31 00:24:36,user-039-447-0,4471,incent,payer,1,1,ios,1,0,0,0,1,far_fail,2026-02-09,447,True
2026-01-30 19:33:37,user-039-447-1,4472,paid,nonpayer,0,4,ios,0,1,0,0,0,far_win,2026-02-09,447,False
2026-02-04 17:15:35,user-039-448-0,4481,organic,payer,1,2,android,0,0,0,0,1,far_fail,2026-02-09,448,True
2026-02-03 12:24:36,user-039-448-1,4482,incent,payer,0,5,android,0,0,1,0,0,close_win,2026-02-09,448,False
2026-02-08 10:06:34,user-039-449-0,4491,crosspromo,nonpayer,0,3,android,0,0,0,0,0,unknown,2026-02-09,449,True
2026-02-07 05:15:35,user-039-449-1,4492,organic,payer,0,6,android,0,0,0,0,0,unknown,2026-02-09,449,False
2026-01-22 03:57:33,user-039-450-0,4501,NULL,payer,0,4,uwp,0,0,1,0,0,close_win,2026-02-09,450,True
2026-01-21 22:06:34,user-039-450-1,4502,crosspromo,nonpayer,1,7,uwp,0,0,0,0,1,far_fail,2026-02-09,450,False
2026-01-26 20:48:32,user-039-451-0,4511,paid,payer,0,5,uwp,0,1,0,0,0,far_win,2026-02-09,451,True
2026-01-25 15:57:33,user-039-451-1,4512,NULL,payer,1,8,uwp,0,0,0,0,1,far_fail,2026-02-09,451,False
2026-01-30 13:39:31,user-039-452-0,4521,incent,nonpayer,0,6,ios,0,1,0,0,0,far_win,2026-02-09,452,True
2026-01-29 08:48:32,user-039-452-1,4522,paid,payer,1,1,ios,1,0,0,1,0,close_fail,2026-02-09,452,False
2026-02-03 06:30:30,user-039-453-0,4531,organic,nonpayer,1,7,android,0,0,0,1,0,close_fail,2026-02-09,453,True
2026-02-02 01:39:31,user-039-453-1,4532,incent,nonpayer,0,2,ios,0,1,0,0,0,far_win,2026-02-09,453,False
2026-02-07 23:21:29,user-039-454-0,4541,crosspromo,payer,1,8,android,0,0,0,0,0,unknown,2026-02-09,454,True
2026-02-06 18:30:30,user-039-454-1,4542,organic,nonpayer,0,3,android,0,0,0,0,0,unknown,2026-02-09,454,False
2026-01-21 16:12:28,user-039-455-0,4551,NULL,nonpayer,0,1,uwp,1,1,0,0,0,far_win,2026-02-09,455,True
2026-01-20 11:21:29,user-039-455-1,4552,crosspromo,payer,0,4,uwp,0,1,0,0,0,far_win,2026-02-09,455,False
2026-01-25 09:03:27,user-039-456-0,4561,paid,nonpayer,0,2,uwp,0,1,0,0,0,far_win,2026-02-09,456,True
2026-01-24 04:12:28,user-039-456-1,4562,NULL,nonpayer,1,5,uwp,0,0,0,1,0,close_fail,2026-02-09,456,False
2026-01-29 02:54:26,user-039-457-0,4571,incent,payer,0,3,ios,0,0,1,0,0,close_win,2026-02-09,457,True
2026-01-28 21:03:27,user-039-457-1,4572,paid,nonpayer,1,6,ios,0,0,0,0,1,far_fail,2026-02-09,457,False
2026-02-02 19:45:25,user-039-458-0,4581,organic,payer,0,4,ios,0,1,0,0,0,far_win,2026-02-09,458,True
2026-02-01 14:54:26,user-039-458-1,4582,incent,payer,1,7,ios,0,0,0,0,1,far_fail,2026-02-09,458,False
2026-02-06 12:36:24,user-039-459-0,4591,crosspromo,nonpayer,1,5,android,0,0,0,0,1,far_fail,2026-02-09,459,True
2026-02-05 07:45:25,user-039-459-1,4592,organic,payer,0,8,android,0,0,1,0,0,close_win,2026-02-09,459,False
2026-01-20 05:27:23,user-039-460-0,4601,NULL,payer,1,6,uwp,0,0,0,0,1,far_fail,2026-02-09,460,True
2026-02-09 00:36:24,user-039-460-1,4602,crosspromo,nonpayer,0,1,android,1,0,1,0,0,close_win,2026-02-09,460,False
2026-01-24 22:18:22,user-039-461-0,4611,paid,payer,0,7,uwp,0,0,1,0,0,close_win,2026-02-09,461,True
2026-01-23 17:27:23,user-039-461-1,4612,NULL,payer,0,2,uwp,0,1,0,0,0,far_win,2026-02-09,461,False
2026-01-28 15:09:21,user-039-462-0,4621,incent,nonpayer,0,8,ios,0,1,0,0,0,far_win,2026-02-09,462,True
2026-01-27 10:18:22,user-039-462-1,4622,paid,payer,1,3,ios,0,0,0,0,1,far_fail,2026-02-09,462,False
2026-02-01 08:00:20,user-039-463-0,4631,organic,nonpayer,0,1,ios,1,1,0,0,0,far_win,2026-02-09,463,True
2026-01-31 03:09:21,user-039-463-1,4632,incent,nonpayer,1,4,ios,0,0,0,1,0,close_fail,2026-02-09,463,False
2026-02-05 01:51:19,user-039-464-0,4641,crosspromo,payer,0,2,android,0,0,1,0,0,close_win,2026-02-09,464,True
2026-02-04 20:00:20,user-039-464-1,4642,organic,nonpayer,0,5,android,0,1,0,0,0,far_win,2026-02-09,464,False
2026-02-09 18:42:18,user-039-465-0,4651,NULL,nonpayer,1,3,android,0,0,0,1,0,close_fail,2026-02-09,465,True
2026-02-08 13:51:19,user-039-465-1,4652,crosspromo,payer,0,6,android,0,1,0,0,0,far_win,2026-02-09,465,False
2026-01-23 11:33:17,user-039-466-0,4661,paid,nonpayer,1,4,uwp,0,0,0,0,1,far_fail,2026-02-09,466,True
2026-01-22 06:42:18,user-039-466-1,4662,NULL,nonpayer,0,7,uwp,0,1,0,0,0,far_win,2026-02-09,466,False
2026-01-27 04:24:16,user-039-467-0,4671,incent,payer,0,5,ios,0,1,0,0,0,far_win,2026-02-09,467,True
2026-01-26 23:33:17,user-039-467-1,4672,paid,nonpayer,0,8,uwp,0,0,1,0,0,close_win,2026-02-09,467,False
2026-01-31 21:15:15,user-039-468-0,4681,organic,payer,0,6,ios,0,0,1,0,0,close_win,2026-02-09,468,True
2026-01-30 16:24:16,user-039-468-1,4682,incent,payer,1,1,ios,1,0,0,0,1,far_fail,2026-02-09,468,False
2026-02-04 14:06:14,user-039-469-0,4691,crosspromo,nonpayer,0,7,android,0,1,0,0,0,far_win,2026-02-09,469,True
2026-02-03 09:15:15,user-039-469-1,4692,organic,payer,1,2,android,0,0,0,0,1,far_fail,2026-02-09,469,False
2026-02-08 07:57:13,user-039-470-0,4701,NULL,payer,0,8,android,0,0,0,0,0,unknown,2026-02-09,470,True
2026-02-07 02:06:14,user-039-470-1,4702,crosspromo,nonpayer,0,3,android,0,0,0,0,0,unknown,2026-02-09,470,False
2026-01-22 00:48:12,user-039-471-0,4711,paid,payer,1,1,uwp,1,0,0,0,1,far_fail,2026-02-09,471,True
2026-01-21 19:57:13,user-039-471-1,4712,NULL,payer,0,4,uwp,0,0,1,0,0,close_win,2026-02-09,471,False
2026-01-26 17:39:11,user-039-472-0,4721,incent,nonpayer,1,2,uwp,0,0,0,1,0,close_fail,2026-02-09,472,True
2026-01-25 12:48:12,user-039-472-1,4722,paid,payer,0,5,uwp,0,1,0,0,0,far_win,2026-02-09,472,False
2026-01-30 10:30:10,user-039-473-0,4731,organic,nonpayer,0,3,ios,0,1,0,0,0,far_win,2026-02-09,473,True
2026-01-29 05:39:11,user-039-473-1,4732,incent,nonpayer,0,6,ios,0,1,0,0,0,far_win,2026-02-09,473,False
2026-02-03 03:21:09,user-039-474-0,4741,crosspromo,payer,0,4,android,0,1,0,0,0,far_win,2026-02-09,474,True
2026-02-02 22:30:10,user-039-474-1,4742,organic,nonpayer,1,7,ios,0,0,0,1,0,close_fail,2026-02-09,474,False
2026-02-07 20:12:08,user-039-475-0,4751,NULL,nonpayer,0,5,android,0,0,1,0,0,close_win,2026-02-09,475,True
2026-02-06 15:21:09,user-039-475-1,4752,crosspromo,payer,1,8,android,0,0,0,0,0,unknown,2026-02-09,475,False
2026-01-21 13:03:07,user-039-476-0,4761,paid,nonpayer,1,6,uwp,0,0,0,1,0,close_fail,2026-02-09,476,True
2026-01-20 08:12:08,user-039-476-1,4762,NULL,nonpayer,0,1,uwp,1,1,0,0,0,far_win,2026-02-09,476,False
2026-01-25 06:54:06,user-039-477-0,4771,incent,payer,1,7,uwp,0,0,0,0,1,far_fail,2026-02-09,477,True
2026-01-24 01:03:07,user-039-477-1,4772,paid,nonpayer,0,2,uwp,0,1,0,0,0,far_win,2026-02-09,477,False
2026-01-29 23:45:05,user-039-478-0,4781,organic,payer,1,8,ios,0,0,0,0,1,far_fail,2026-02-09,478,True
2026-01-28 18:54:06,user-039-478-1,4782,incent,payer,0,3,ios,0,0,1,0,0,close_win,2026-02-09,478,False
2026-02-02 16:36:04,user-039-479-0,4791,crosspromo,nonpayer,0,1,ios,1,0,1,0,0,close_win,2026-02-09,479,True
2026-02-01 11:45:05,user-039-479-1,4792,organic,payer,0,4,ios,0,1,0,0,0,far_win,2026-02-09,479,False
2026-02-06 09:27:03,user-039-480-0,4801,NULL,payer,0,2,android,0,1,0,0,0,far_win,2026-02-09,480,True
2026-02-05 04:36:04,user-039-480-1,4802,crosspromo,nonpayer,1,5,android,0,0,0,0,1,far_fail,2026-02-09,480,False
2026-01-20 02:18:02,user-039-481-0,4811,paid,payer,0,3,uwp,0,1,0,0,0,far_win,2026-02-09,481,True
2026-02-09 21:27:03,user-039-481-1,4812,NULL,payer,1,6,android,0,0,0,0,1,far_fail,2026-02-09,481,False
2026-01-24 19:09:01,user-039-482-0,4821,incent,nonpayer,1,4,uwp,0,0,0,0,1,far_fail,2026-02-09,482,True
2026-01-23 14:18:02,user-039-482-1,4822,paid,payer,0,7,uwp,0,0,1,0,0,close_win,2026-02-09,482,False
2026-01-28 12:00:00,user-039-483-0,4831,organic,nonpayer,1,5,ios,0,0,0,1,0,close_fail,2026-02-09,483,True
2026-01-27 07:09:01,user-039-483-1,4832,incent,nonpayer,0,8,ios,0,1,0,0,0,far_win,2026-02-09,483,False
2026-02-01 05:51:59,user-039-484-0,4841,crosspromo,payer,1,6,ios,0,0,0,0,1,far_fail,2026-02-09,484,True
2026-01-31 00:00:00,user-039-484-1,4842,organic,nonpayer,0,1,ios,1,1,0,0,0,far_win,2026-02-09,484,False
2026-02-05 22:42:58,user-039-485-0,4851,NULL,nonpayer,0,7,android,0,1,0,0,0,far_win,2026-02-09,485,True
2026-02-04 17:51:59,user-039-485-1,4852,crosspromo,payer,0,2,android,0,0,1,0,0,close_win,2026-02-09,485,False
2026-02-09 15:33:57,user-039-486-0,4861,paid,nonpayer,0,8,android,0,1,0,0,0,far_win,2026-02-09,486,True
2026-02-08 10:42:58,user-039-486-1,4862,NULL,nonpayer,1,3,android,0,0,0,1,0,close_fail,2026-02-09,486,False
2026-01-23 08:24:56,user-039-487-0,4871,incent,payer,0,1,uwp,1,0,1,0,0,close_win,2026-02-09,487,True
2026-01-22 03:33:57,user-039-487-1,4872,paid,nonpayer,1,4,uwp,0,0,0,0,1,far_fail,2026-02-09,487,False
2026-01-27 01:15:55,user-039-488-0,4881,organic,payer,1,2,ios,0,0,0,0,1,far_fail,2026-02-09,488,True
2026-01-26 20:24:56,user-039-488-1,4882,incent,payer,0,5,uwp,0,1,0,0,0,far_win,2026-02-09,488,False
2026-01-31 18:06:54,user-039-489-0,4891,crosspromo,nonpayer,1,3,ios,0,0,0,0,1,far_fail,2026-02-09,489,True
2026-01-30 13:15:55,user-039-489-1,4892,organic,payer,0,6,ios,0,0,1,0,0,close_win,2026-02-09,489,False
2026-02-04 11:57:53,user-039-490-0,4901,NULL,payer,1,4,android,0,0,0,1,0,close_fail,2026-02-09,490,True
2026-02-03 06:06:54,user-039-490-1,4902,crosspromo,nonpayer,0,7,android,0,1,0,0,0,far_win,2026-02-09,490,False
2026-02-08 04:48:52,user-039-491-0,4911,paid,payer,0,5,android,0,0,0,0,0,unknown,2026-02-09,491,True
2026-02-07 23:57:53,user-039-491-1,4912,NULL,payer,0,8,android,0,0,0,0,0,unknown,2026-02-09,491,False
2026-01-22 21:39:51,user-039-492-0,4921,incent,nonpayer,0,6,uwp,0,1,0,0,0,far_win,2026-02-09,492,True
2026-01-21 16:48:52,user-039-492-1,4922,paid,payer,1,1,uwp,1,0,0,0,1,far_fail,2026-02-09,492,False
2026-01-26 14:30:50,user-039-493-0,4931,organic,nonpayer,0,7,uwp,0,1,0,0,0,far_win,2026-02-09,493,True
2026-01-25 09:39:51,user-039-493-1,4932,incent,nonpayer,1,2,uwp,0,0,0,1,0,close_fail,2026-02-09,493,False
2026-01-30 07:21:49,user-039-494-0,4941,crosspromo,payer,1,8,ios,0,0,0,1,0,close_fail,2026-02-09,494,True
2026-01-29 02:30:50,user-039-494-1,4942,organic,nonpayer,0,3,ios,0,1,0,0,0,far_win,2026-02-09,494,False
2026-02-03 00:12:48,user-039-495-0,4951,NULL,nonpayer,1,1,android,1,0,0,0,1,far_fail,2026-02-09,495,True
2026-02-02 19:21:49,user-039-495-1,4952,crosspromo,payer,0,4,ios,0,1,0,0,0,far_win,2026-02-09,495,False
2026-02-07 17:03:47,user-039-496-0,4961,paid,nonpayer,0,2,android,0,1,0,0,0,far_win,2026-02-09,496,True
2026-02-06 12:12:48,user-039-496-1,4962,NULL,nonpayer,0,5,android,0,0,1,0,0,close_win,2026-02-09,496,False
2026-01-21 10:54:46,user-039-497-0,4971,incent,payer,0,3,uwp,0,1,0,0,0,far_win,2026-02-09,497,True
2026-01-20 05:03:47,user-039-497-1,4972,paid,nonpayer,1,6,uwp,0,0,0,1,0,close_fail,2026-02-09,497,False
2026-01-25 03:45:45,user-039-498-0,4981,organic,payer,0,4,uwp,0,0,1,0,0,close_win,2026-02-09,498,True
2026-01-24 22:54:46,user-039-498-1,4982,incent,payer,1,7,uwp,0,0,0,0,1,far_fail,2026-02-09,498,False
2026-01-29 20:36:44,user-039-499-0,4991,crosspromo,nonpayer,0,5,ios,0,1,0,0,0,far_win,2026-02-09,499,True
2026-01-28 15:45:45,user-039-499-1,4992,organic,payer,1,8,ios,0,0,0,0,1,far_fail,2026-02-09,499,False
